"regulator_symbol","regulator_id","target_symbol","target_id","database","evidence","confidence"
"MYC","4609","GOLPH3","64083","tred","Experimental","High"
"MYC","4609","GMDS","2762","tred","Experimental","High"
"MYC","4609","GLA","2717","tred","Experimental","High"
"MYC","4609","GINS1","9837","tred","Experimental","High"
"MYC","4609","GCFC2","6936","tred","Experimental","High"
"MYC","4609","GC","2638","tred","Experimental","High"
"MYC","4609","GAPDH","2597","tred","Experimental","High"
"MYC","4609","GALT","2592","tred","Experimental","High"
"MYC","4609","GAK","2580","tred","Experimental","High"
"MYC","4609","GABARAP","11337","tred","Experimental","High"
"MYC","4609","FXR2","9513","tred","Experimental","High"
"MYC","4609","FXR1","8087","tred","Experimental","High"
"MYC","4609","FXN","2395","tred","Experimental","High"
"MYC","4609","FUT1","2523","tred","Experimental","High"
"MYC","4609","FRY","10129","tred","Experimental","High"
"MYC","4609","FOXM1","2305","tred","Experimental","High"
"MYC","4609","FOSL1","8061","tred","Experimental","High"
"MYC","4609","FLOT2","2319","tred","Experimental","High"
"MYC","4609","FKBP2","2286","tred","Experimental","High"
"MYC","4609","FIGF","2277","kegg","Experimental","High"
"MYC","4609","FGFR4","2264","tred","Experimental","High"
"MYC","4609","FECH","2235","tred","Experimental","High"
"MYC","4609","FASLG","356","tred","Experimental","High"
"MYC","4609","FANCA","2175","tred","Experimental","High"
"MYC","4609","FAH","2184","tred","Experimental","High"
"MYC","4609","EXOSC1","51013","tred","Experimental","High"
"MYC","4609","ETFDH","2110","tred","Experimental","High"
"MYC","4609","ETFB","2109","tred","Experimental","High"
"MYC","4609","ETFA","2108","tred","Experimental","High"
"MYC","4609","ETF1","2107","tred","Experimental","High"
"MYC","4609","EPHX1","2052","tred","Experimental","High"
"MYC","4609","ENTPD7","57089","tred","Experimental","High"
"MYC","4609","ENO2","2026","tred","Experimental","High"
"MYC","4609","EIF4EBP2","1979","tred","Experimental","High"
"MYC","4609","EIF4E2","9470","tred","Experimental","High"
"MYC","4609","EIF3I","8668","tred","Experimental","High"
"MYC","4609","EIF3C","8663","tred","Experimental","High"
"MYC","4609","EIF2S1","1965","tred","Experimental","High"
"MYC","4609","EGR3","1960","tred","Experimental","High"
"MYC","4609","E2F2","1870","tred","Experimental","High"
"MYC","4609","DRG1","4733","tred","Experimental","High"
"MYC","4609","DPYSL3","1809","tred","Experimental","High"
"MYC","4609","DGCR6","8214","tred","Experimental","High"
"MYC","4609","DFFB","1677","tred","Experimental","High"
"MYC","4609","DFFA","1676","tred","Experimental","High"
"MYC","4609","DEGS1","8560","tred","Experimental","High"
"MYC","4609","DDX5","1655","tred","Experimental","High"
"MYC","4609","DDX11","1663","tred","Experimental","High"
"MYC","4609","DDX10","1662","tred","Experimental","High"
"MYC","4609","DCTN3","11258","tred","Experimental","High"
"MYC","4609","DCAF8","50717","tred","Experimental","High"
"MYC","4609","DAXX","1616","tred","Experimental","High"
"MYC","4609","DAP3","7818","tred","Experimental","High"
"MYC","4609","CYTIP","9595","tred","Experimental","High"
"MYC","4609","CYBA","1535","tred","Experimental","High"
"MYC","4609","CYB561D2","11068","tred","Experimental","High"
"MYC","4609","CXXC1","30827","tred","Experimental","High"
"MYC","4609","CXCR4","7852","tred","Experimental","High"
"MYC","4609","CXCL2","2920","tred","Experimental","High"
"MYC","4609","CSTB","1476","tred","Experimental","High"
"MYC","4609","CST5","1473","tred","Experimental","High"
"MYC","4609","CSF2RB","1439","tred","Experimental","High"
"MYC","4609","CRIPT","9419","tred","Experimental","High"
"MYC","4609","CREBL2","1389","tred","Experimental","High"
"MYC","4609","CREB1","1385","tred","Experimental","High"
"MYC","4609","CRAT","1384","tred","Experimental","High"
"MYC","4609","CRADD","8738","tred","Experimental","High"
"MYC","4609","COX7C","1350","tred","Experimental","High"
"MYC","4609","COX7A2L","9167","tred","Experimental","High"
"MYC","4609","COPS3","8533","tred","Experimental","High"
"MYC","4609","COPS2","9318","tred","Experimental","High"
"MYC","4609","COL4A2","1284","tred","Experimental","High"
"MYC","4609","COL4A1","1282","tred","Experimental","High"
"MYC","4609","COASY","80347","tred","Experimental","High"
"MYC","4609","CNTN2","6900","tred","Experimental","High"
"MYC","4609","CMAS","55907","tred","Experimental","High"
"MYC","4609","CLUL1","27098","tred","Experimental","High"
"MYC","4609","CLP1","10978","tred","Experimental","High"
"MYC","4609","CLN5","1203","tred","Experimental","High"
"MYC","4609","CKS2","1164","tred","Experimental","High"
"MYC","4609","CKS1B","1163","kegg","Experimental","High"
"MYC","4609","CHRNB1","1140","tred","Experimental","High"
"MYC","4609","CEACAM5","1048","tred","Experimental","High"
"MYC","4609","CDKN2B","1030","tred","Experimental","High"
"MYC","4609","CDKN1B","1027","tred","Experimental","High"
"MYC","4609","CDK16","5127","tred","Experimental","High"
"MYC","4609","CDC25C","995","tred","Experimental","High"
"MYC","4609","CDC25B","994","tred","Experimental","High"
"MYC","4609","CDC25A","993","tred","Experimental","High"
"MYC","4609","CD79B","974","tred","Experimental","High"
"MYC","4609","CD2AP","23607","tred","Experimental","High"
"MYC","4609","CCT8","10694","tred","Experimental","High"
"MYC","4609","CCT5","22948","tred","Experimental","High"
"MYC","4609","CCRL2","9034","tred","Experimental","High"
"MYC","4609","CCNB1","891","tred","Experimental","High"
"MYC","4609","CCKBR","887","tred","Experimental","High"
"MYC","4609","CCHCR1","54535","tred","Experimental","High"
"MYC","4609","CASP8AP2","9994","tred","Experimental","High"
"MYC","4609","CAPZA1","829","tred","Experimental","High"
"MYC","4609","CALR","811","tred","Experimental","High"
"MYC","4609","CACNG3","10368","tred","Experimental","High"
"MYC","4609","C21orf33","8209","tred","Experimental","High"
"MYC","4609","C17orf65","339201","tred","Experimental","High"
"MYC","4609","BTN2A1","11120","tred","Experimental","High"
"MYC","4609","BSG","682","tred","Experimental","High"
"MYC","4609","BLK","640","tred","Experimental","High"
"MYC","4609","BCL2L12","83596","tred","Experimental","High"
"MYC","4609","BAZ1B","9031","tred","Experimental","High"
"MYC","4609","BAX","581","tred","Experimental","High"
"MYC","4609","BARD1","580","tred","Experimental","High"
"MYC","4609","B4GALNT2","124872","tred","Experimental","High"
"MYC","4609","ATP6V1G2","534","tred","Experimental","High"
"MYC","4609","ATP1A2","477","tred","Experimental","High"
"MYC","4609","ATM","472","tred","Experimental","High"
"MYC","4609","ASH2L","9070","tred","Experimental","High"
"MYC","4609","ASCL2","430","tred","Experimental","High"
"MYC","4609","ASB1","51665","tred","Experimental","High"
"MYC","4609","ASAH1","427","tred","Experimental","High"
"MYC","4609","ARPP19","10776","tred","Experimental","High"
"MYC","4609","ARL6IP5","10550","tred","Experimental","High"
"MYC","4609","ARL1","400","tred","Experimental","High"
"MYC","4609","ARID4A","5926","tred","Experimental","High"
"MYC","4609","ARFIP2","23647","tred","Experimental","High"
"MYC","4609","ARFGAP2","84364","tred","Experimental","High"
"MYC","4609","APC","324","tred","Experimental","High"
"MYC","4609","APBA3","9546","tred","Experimental","High"
"MYC","4609","AP4M1","9179","tred","Experimental","High"
"MYC","4609","AOX2P","344454","tred","Experimental","High"
"MYC","4609","AMPD3","272","tred","Experimental","High"
"MYC","4609","ALG5","29880","tred","Experimental","High"
"MYC","4609","ALDH9A1","223","tred","Experimental","High"
"MYC","4609","AKR1B10","57016","tred","Experimental","High"
"MYC","4609","AIFM1","9131","tred","Experimental","High"
"MYC","4609","AHCYL1","10768","tred","Experimental","High"
"MYC","4609","AGPS","8540","tred","Experimental","High"
"MYC","4609","ADCY9","115","tred","Experimental","High"
"MYC","4609","ACYP2","98","tred","Experimental","High"
"MYC","4609","ACTR3","10096","tred","Experimental","High"
"MYC","4609","ACPP","55","tred","Experimental","High"
"MYC","4609","ACP5","54","tred","Experimental","High"
"MYC","4609","ACOX1","51","tred","Experimental","High"
"MYC","4609","ACO2","50","tred","Experimental","High"
"MYC","4609","ACE","1636","tred","Experimental","High"
"MYC","4609","ACADM","34","tred","Experimental","High"
"MYC","4609","ABCB10","23456","tred","Experimental","High"
"MYC","4609","ABL1","25","kegg","Experimental","High"
"MYC","4609","BCR","613","kegg","Experimental","High"
"MYC","4609","CCND1","595","kegg","Experimental","High"
"MYC","4609","CDKN2B","1030","kegg","Experimental","High"
"MYC","4609","LEF1","51176","kegg","Experimental","High"
"MYC","4609","MAPK1","5594","kegg","Experimental","High"
"MYC","4609","MAPK3","5595","hprd,kegg","Experimental","High"
"MYC","4609","PIAS1","8554","kegg","Experimental","High"
"MYC","4609","PIAS2","9063","kegg","Experimental","High"
"MYC","4609","PIAS3","10401","kegg","Experimental","High"
"MYC","4609","PIAS4","51588","kegg","Experimental","High"
"MYC","4609","TCF7","6932","kegg","Experimental","High"
"MYC","4609","TCF7L1","83439","kegg","Experimental","High"
"MYC","4609","TCF7L2","6934","kegg","Experimental","High"
"MYC","4609","ZBTB17","7709","hprd,kegg","Experimental","High"
"MYC","4609","hsa-miR-93","MIMAT0000093","transmir","Experimental","High"
"MYC","4609","hsa-miR-92a","MIMAT0000092","transmir","Experimental","High"
"MYC","4609","hsa-miR-9","MIMAT0000441","transmir","Experimental","High"
"MYC","4609","hsa-miR-7","MIMAT0000252","transmir","Experimental","High"
"MYC","4609","hsa-miR-34a","MIMAT0000255","transmir","Experimental","High"
"MYC","4609","hsa-miR-29c","MIMAT0000681","transmir","Experimental","High"
"MYC","4609","hsa-miR-29b","MIMAT0000100","transmir","Experimental","High"
"MYC","4609","hsa-miR-29a","MIMAT0000086","transmir","Experimental","High"
"MYC","4609","hsa-miR-26b","MIMAT0000083","transmir","Experimental","High"
"MYC","4609","hsa-miR-26a","MIMAT0000082","transmir","Experimental","High"
"MYC","4609","hsa-miR-23b","MIMAT0000418","transmir","Experimental","High"
"MYC","4609","hsa-miR-23a","MIMAT0000078","transmir","Experimental","High"
"MYC","4609","hsa-miR-221","MIMAT0000278","transmir","Experimental","High"
"MYC","4609","hsa-miR-22","MIMAT0000077","transmir","Experimental","High"
"MYC","4609","hsa-miR-20b","MIMAT0001413","transmir","Experimental","High"
"MYC","4609","hsa-miR-20a","MIMAT0000075","transmir","Experimental","High"
"MYC","4609","hsa-miR-19b","MIMAT0000074","transmir","Experimental","High"
"MYC","4609","hsa-miR-19a","MIMAT0000073","transmir","Experimental","High"
"MYC","4609","hsa-miR-195","MIMAT0000461","transmir","Experimental","High"
"MYC","4609","hsa-miR-18a","MIMAT0000072","transmir","Experimental","High"
"MYC","4609","hsa-miR-17","MIMAT0000070","transmir","Experimental","High"
"MYC","4609","hsa-miR-16","MIMAT0000069","transmir","Experimental","High"
"MYC","4609","hsa-miR-15a","MIMAT0000068","transmir","Experimental","High"
"MYC","4609","hsa-miR-141","MIMAT0000432","transmir","Experimental","High"
"MYC","4609","hsa-miR-106b","MIMAT0000680","transmir","Experimental","High"
"MYC","4609","hsa-miR-106a","MIMAT0000103","transmir","Experimental","High"
"MYC","4609","WT1","7490","ucsc,ensembl,tred","Experimental","High"
"MYC","4609","VDAC2","7417","ucsc,ensembl,tred","Experimental","High"
"MYC","4609","USO1","8615","ucsc,ensembl,tred","Experimental","High"
"MYC","4609","TXNDC5","81567","ucsc,ensembl,tred","Experimental","High"
"MYC","4609","TRIM25","7706","ucsc,ensembl,tred","Experimental","High"
"MYC","4609","TOP1","7150","ucsc,ensembl,tred","Experimental","High"
"MYCN","4613","hsa-miR-221","MIMAT0000278","transmir","Experimental","High"
"MYCN","4613","hsa-miR-335","MIMAT0000765","transmir","Experimental","High"
"MYCN","4613","hsa-miR-92a","MIMAT0000092","transmir","Experimental","High"
"MYCN","4613","hsa-miR-421","MIMAT0003339","transmir","Experimental","High"
"MYCN","4613","hsa-miR-20a","MIMAT0000075","transmir","Experimental","High"
"MYCN","4613","hsa-miR-19b","MIMAT0000074","transmir","Experimental","High"
"MYCN","4613","hsa-miR-19a","MIMAT0000073","transmir","Experimental","High"
"MYCN","4613","hsa-miR-18a","MIMAT0000072","transmir","Experimental","High"
"MYCN","4613","hsa-miR-17","MIMAT0000070","transmir","Experimental","High"
"MYCN","4613","hsa-miR-106a","MIMAT0000103","transmir","Experimental","High"
"MYF5","4617","hsa-miR-206","MIMAT0000462","transmir","Experimental","High"
"MYF5","4617","hsa-miR-133a","MIMAT0000427","transmir","Experimental","High"
"MYF5","4617","hsa-miR-1","MIMAT0000416","transmir","Experimental","High"
"MYF6","4618","hsa-miR-206","MIMAT0000462","transmir","Experimental","High"
"MYF6","4618","hsa-miR-133a","MIMAT0000427","transmir","Experimental","High"
"MYF6","4618","hsa-miR-1","MIMAT0000416","transmir","Experimental","High"
"MYOD1","4654","hsa-miR-1","MIMAT0000416","transmir","Experimental","High"
"MYOD1","4654","hsa-miR-378","MIMAT0000732","transmir","Experimental","High"
"MYOD1","4654","hsa-miR-206","MIMAT0000462","transmir","Experimental","High"
"MYOD1","4654","hsa-miR-133a","MIMAT0000427","transmir","Experimental","High"
"MYOG","4656","hsa-miR-206","MIMAT0000462","transmir","Experimental","High"
"MYOG","4656","hsa-miR-133b","MIMAT0000770","transmir","Experimental","High"
"MYOG","4656","hsa-miR-133a","MIMAT0000427","transmir","Experimental","High"
"MYOG","4656","hsa-miR-1","MIMAT0000416","transmir","Experimental","High"
"NCOA4","8031","KRAS","3845","kegg","Experimental","High"
"NCOA4","8031","NRAS","4893","kegg","Experimental","High"
"NCOA4","8031","HRAS","3265","kegg","Experimental","High"
"NCOR2","9612","RBPJL","11317","kegg","Experimental","High"
"NCOR2","9612","RBPJ","3516","hprd,kegg","Experimental","High"
"NEUROD1","4760","GCK","2645","kegg","Experimental","High"
"NEUROD1","4760","INS","3630","kegg","Experimental","High"
"NEUROD1","4760","IAPP","3375","kegg","Experimental","High"
"NEUROG3","50674","PAX4","5078","kegg","Experimental","High"
"NEUROG3","50674","HES1","3280","kegg","Experimental","High"
"NEUROG3","50674","PAX6","5080","kegg","Experimental","High"
"NEUROG3","50674","NEUROD1","4760","kegg","Experimental","High"
"NEUROG3","50674","NKX2-2","4821","kegg","Experimental","High"
"NFAT5","10725","TNF","7124","kegg","Experimental","High"
"NFAT5","10725","MAPK13","5603","kegg","Experimental","High"
"NFAT5","10725","MAPK14","1432","kegg","Experimental","High"
"NFAT5","10725","PPP3CA","5530","kegg","Experimental","High"
"NFAT5","10725","MAPK11","5600","kegg","Experimental","High"
"NFAT5","10725","PPP3CB","5532","kegg","Experimental","High"
"NFAT5","10725","CSF2","1437","kegg","Experimental","High"
"NFAT5","10725","GSK3B","2932","kegg","Experimental","High"
"NFAT5","10725","CHP2","63928","kegg","Experimental","High"
"NFAT5","10725","CHP1","11261","kegg","Experimental","High"
"NFAT5","10725","PPP3CC","5533","kegg","Experimental","High"
"NFAT5","10725","MAPK12","6300","kegg","Experimental","High"
"NFAT5","10725","PPP3R1","5534","kegg","Experimental","High"
"NFAT5","10725","PPP3R2","5535","kegg","Experimental","High"
"NFAT5","10725","PTGS2","5743","kegg","Experimental","High"
"NFATC1","4772","CHP1","11261","kegg","Experimental","High"
"NFATC1","4772","CHP2","63928","kegg","Experimental","High"
"NFATC1","4772","CSF2","1437","kegg","Experimental","High"
"NFATC1","4772","GSK3B","2932","kegg","Experimental","High"
"NFATC1","4772","MAPK11","5600","kegg","Experimental","High"
"NFATC1","4772","MAPK12","6300","kegg","Experimental","High"
"NFATC1","4772","MAPK13","5603","kegg","Experimental","High"
"NFATC1","4772","MAPK14","1432","hprd,kegg","Experimental","High"
"NFATC1","4772","PPP3CA","5530","kegg","Experimental","High"
"NFATC1","4772","PPP3CB","5532","kegg","Experimental","High"
"NFATC1","4772","PPP3CC","5533","kegg","Experimental","High"
"NFATC1","4772","PPP3R1","5534","hprd,kegg","Experimental","High"
"NFATC1","4772","PPP3R2","5535","kegg","Experimental","High"
"NFATC1","4772","PTGS2","5743","kegg","Experimental","High"
"NFATC1","4772","TNF","7124","kegg","Experimental","High"
"NFATC2","4773","CHP1","11261","kegg","Experimental","High"
"NFATC2","4773","PPP3R2","5535","kegg","Experimental","High"
"NFATC2","4773","PPP3R1","5534","hprd,kegg","Experimental","High"
"NFATC2","4773","PPP3CC","5533","kegg","Experimental","High"
"NFATC2","4773","PPP3CB","5532","hprd,kegg","Experimental","High"
"NFATC2","4773","PPP3CA","5530","kegg","Experimental","High"
"NFATC2","4773","MAPK9","5601","kegg","Experimental","High"
"NFATC2","4773","MAPK8","5599","kegg","Experimental","High"
"NFATC2","4773","MAPK14","1432","kegg","Experimental","High"
"NFATC2","4773","MAPK13","5603","kegg","Experimental","High"
"NFATC2","4773","MAPK12","6300","kegg","Experimental","High"
